date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-04-15 06:00:00,15.87399959564209,1.9420000314712524,10.87399959564209,-0.0710000023245811,4.7820000648498535,0.8220000267028809,5.135000228881836
2018-04-15 07:00:00,13.128000259399414,1.875,7.888999938964844,0.2129999995231628,5.056000232696533,1.5230000019073486,5.76800012588501
2018-04-15 08:00:00,3.1480000019073486,1.5410000085830688,-2.345000028610229,-0.2129999995231628,5.238999843597412,1.4919999837875366,4.8540000915527335
2018-04-15 09:00:00,-5.692999839782715,1.406999945640564,-8.244000434875487,0.0359999984502792,2.7109999656677246,0.944000005722046,5.9790000915527335
2018-04-15 10:00:00,-10.784000396728516,1.807999968528748,-14.178000450134276,0.1070000007748603,2.650000095367432,1.2790000438690186,6.261000156402588
2018-04-15 11:00:00,-13.529999732971191,1.807999968528748,-16.52400016784668,0.3549999892711639,3.015000104904175,1.065999984741211,6.190999984741211
2018-04-15 12:00:00,-20.5629997253418,1.4739999771118164,-22.42300033569336,-0.7820000052452087,1.888000011444092,0.7919999957084656,6.61299991607666
2018-04-15 13:00:00,-19.089000701904297,1.9420000314712524,-21.53400039672852,-0.5329999923706055,2.101999998092652,1.097000002861023,6.823999881744385
2018-04-15 14:00:00,-15.538999557495115,0.8040000200271606,-18.584999084472656,-0.7459999918937683,2.2839999198913574,1.218000054359436,8.300999641418457
2018-04-15 15:00:00,-12.927000045776367,0.8709999918937683,-14.925000190734863,-1.065999984741211,2.101999998092652,1.0049999952316284,8.722999572753906
2018-04-15 16:00:00,-7.636000156402588,-0.4020000100135803,-10.055999755859377,-1.812000036239624,2.0710000991821294,0.8830000162124634,9.425999641418455
2018-04-15 17:00:00,0.8040000200271606,-1.1390000581741333,-1.919000029563904,-2.203000068664551,2.86299991607666,0.944000005722046,9.355999946594238
2018-04-15 18:00:00,5.760000228881836,-1.2059999704360962,3.0559999942779537,-2.45199990272522,2.7720000743865967,0.8830000162124634,8.722999572753906
2018-04-15 19:00:00,6.497000217437744,-1.4739999771118164,3.9440000057220463,-2.5230000019073486,2.497999906539917,0.6700000166893005,7.809000015258789
2018-04-15 20:00:00,6.429999828338622,-1.6740000247955322,4.051000118255615,-2.559000015258789,2.4059998989105225,0.5479999780654907,6.964000225067139
2018-04-15 21:00:00,8.439000129699707,-1.406999945640564,6.289999961853027,-2.061000108718872,2.101999998092652,0.609000027179718,6.261000156402588
2018-04-15 22:00:00,7.434999942779541,-0.5360000133514404,5.7210001945495605,-2.025000095367432,2.04099988937378,0.6399999856948853,6.050000190734862
2018-04-15 23:00:00,13.932000160217283,1.741000056266785,9.984999656677246,-0.1070000007748603,4.324999809265137,1.0360000133514404,6.050000190734862
2018-04-16 00:00:00,14.53499984741211,2.075999975204468,10.553999900817873,0.0359999984502792,4.355999946594238,1.187999963760376,6.823999881744385
2018-04-16 01:00:00,14.668999671936035,2.2100000381469727,10.625,0.3199999928474426,4.234000205993652,1.0049999952316284,6.4720001220703125
2018-04-16 02:00:00,12.659000396728516,1.2730000019073486,7.923999786376952,-0.8169999718666077,4.172999858856201,1.0049999952316284,6.61299991607666
2018-04-16 03:00:00,14.333999633789062,2.2100000381469727,9.913999557495115,0.2129999995231628,4.386000156402588,1.156999945640564,6.541999816894531
2018-04-16 04:00:00,13.99899959564209,1.6740000247955322,9.593999862670898,0.2489999979734421,4.263999938964844,1.0360000133514404,6.401999950408936
2018-04-16 05:00:00,13.463000297546388,1.1390000581741333,8.954999923706055,-0.6399999856948853,4.507999897003174,1.0360000133514404,5.908999919891357
2018-04-16 06:00:00,14.803000450134276,1.875,9.45199966430664,-0.4259999990463257,5.208000183105469,1.0360000133514404,6.190999984741211
2018-04-16 07:00:00,15.003999710083008,2.5450000762939453,9.3100004196167,0.675000011920929,5.177999973297119,1.2489999532699585,6.330999851226808
2018-04-16 08:00:00,10.3149995803833,3.2149999141693115,5.4720001220703125,1.2790000438690186,4.873000144958496,1.5230000019073486,6.541999816894531
2018-04-16 09:00:00,0.7369999885559082,1.4739999771118164,-2.025000095367432,0.0359999984502792,2.58899998664856,1.065999984741211,6.683000087738037
2018-04-16 10:00:00,0.9380000233650208,0.6029999852180481,-1.9900000095367432,-0.3549999892711639,2.8940000534057617,1.1269999742507937,6.964000225067139
2018-04-16 11:00:00,-6.831999778747559,0.7369999885559082,-9.843000411987305,-0.5329999923706055,3.0460000038146973,1.0360000133514404,7.315999984741211
2018-04-16 12:00:00,-3.4830000400543213,-0.9380000233650208,-5.223999977111816,-2.5230000019073486,2.1630001068115234,0.975000023841858,6.964000225067139
2018-04-16 13:00:00,-2.880000114440918,-0.4690000116825104,-5.010000228881836,-1.8480000495910645,2.0710000991821294,0.8529999852180481,7.245999813079834
2018-04-16 14:00:00,-6.09499979019165,0.0,-8.493000030517576,-1.6699999570846558,2.345000028610229,1.0360000133514404,8.020000457763674
2018-04-16 15:00:00,-9.845999717712402,0.5360000133514404,-12.366000175476074,-0.7459999918937683,2.193000078201294,1.156999945640564,8.652999877929688
2018-04-16 16:00:00,-5.894000053405763,-0.2680000066757202,-7.817999839782715,-1.5989999771118164,2.1630001068115234,1.1269999742507937,9.003999710083008
2018-04-16 17:00:00,2.4110000133514404,-0.6029999852180481,-0.1420000046491623,-1.9539999961853027,2.8329999446868896,1.097000002861023,8.51200008392334
2018-04-16 18:00:00,5.960999965667725,-1.0720000267028809,3.0199999809265137,-2.45199990272522,2.924000024795532,1.187999963760376,7.73799991607666
2018-04-16 19:00:00,6.966000080108643,-0.9380000233650208,4.406000137329102,-1.883000016212464,2.437000036239624,0.5789999961853027,7.668000221252441
2018-04-16 20:00:00,6.764999866485598,-0.9380000233650208,4.3350000381469735,-1.919000029563904,2.5280001163482666,0.6700000166893005,6.894000053405763
2018-04-16 21:00:00,6.429999828338622,-1.6080000400543213,4.1579999923706055,-3.0199999809265137,2.101999998092652,0.609000027179718,6.823999881744385
2018-04-16 22:00:00,8.305999755859375,0.6700000166893005,5.89900016784668,-1.065999984741211,2.0710000991821294,0.7919999957084656,6.894000053405763
2018-04-16 23:00:00,15.87399959564209,2.2769999504089355,10.838000297546388,0.675000011920929,4.690999984741211,1.0360000133514404,6.190999984741211
2018-04-17 00:00:00,15.807000160217283,3.41599988937378,10.696000099182127,1.1729999780654907,4.447000026702881,1.0360000133514404,5.908999919891357
2018-04-17 01:00:00,16.075000762939453,3.282000064849853,11.44200038909912,1.065999984741211,4.355999946594238,1.218000054359436,6.261000156402588
2018-04-17 02:00:00,13.597000122070312,2.2769999504089355,9.52299976348877,0.2129999995231628,4.203000068664552,1.0360000133514404,6.261000156402588
2018-04-17 03:00:00,13.19499969482422,1.807999968528748,9.026000022888184,-0.1780000030994415,4.234000205993652,0.9139999747276306,5.908999919891357
